container_id,ship_id
C7332806801,S9292431
C3084216318,S6028024
C9545212095,S5110523
C0839844640,S0664890
C6847045320,S5029316
C2702535560,S4392759
C2063314421,S0839359
C4644014485,S4535873
C8430828036,S6708554
C4090228231,S1664442
C6955229299,S0664890
C3107412978,S6918733
C9720360894,S9164628
C6918023314,S3245191
C6298797554,S5469654
C8612723984,S7180984
C3550521076,S9804203
C0553439272,S7636913
C8218190170,S6688776
C3223891384,S0477059
C5878732257,S4459452
C1163568593,S0575154
C6973235951,S0847889
C9150693310,S1253918
C1328944240,S0446096
C8401167196,S8153108
C9434696795,S5502062
C4414092793,S7019261
C1620293548,S3977574
C6573794066,S1664442
C9115587974,S6708554
C3745659926,S2754116
C4541688634,S0847889
C1465622831,S1915439
C9010451281,S0343518
C8044168310,S1048044
C8508471157,S4508997
C3568425992,S3722816
C8619040346,S7525465
C5672601143,S5708649
C1576015769,S5158506
C3705389994,S2979576
C6228857423,S3977574
C5417879605,S3245191
C7465474996,S5110523
C7427048641,S2865057
C0215277272,S2627719
C8834918837,S9500294
C1217883200,S1031460
C8165821286,S9934127
C4500159907,S3906787
C8676534080,S7193420
C1307725947,S3380224
C0149228103,S1915439
C9514536703,S3345325
C5299042405,S8082687
C9772705224,S1664442
C0298764969,S7747719
C1118789975,S9802156
C9935670343,S0343518
C5682644479,S3324703
C8385975048,S5669150
C8114206212,S7287344
C4697135850,S6028024
C7400147918,S6708554
C9263705118,S8094510
C1925307863,S1987861
C6533975705,S7135573
C1211087221,S3224812
C2049118905,S2166341
C1327889428,S1904861
C5413430401,S8693906
C1301062661,S7917790
C1341300026,S1994266
C4218058629,S8688920
C8532382533,S7420526
C8555318986,S5659908
C4746092911,S6109773
C7588075878,S0430701
C1089332629,S1685719
C2492572185,S9047326
C0907966090,S7390545
C0490049861,S8785520
C5046213179,S6109773
C0582593155,S7218161
C3130389168,S8099855
C9109499495,S6783877
C2760720833,S3429892
C6014702314,S5781664
C6267393930,S4508997
C7835164825,S0446096
C2235094413,S1904861
C4442957958,S8785520
C9933563804,S4350712
C9528399491,S7390545
C5759366813,S1351951
C8677672406,S3805454
C1818061256,S7747719
C7635524049,S6688776
C8109299898,S4392759
C3604156544,S6918733
C1746849188,S8795628
C9113222472,S5158506
C5240124801,S7029918
C8302169840,S4931889
C3183051308,S3345325
C0037301387,S0888907
C1701918083,S3722816
C3550243159,S8573710
C0885490346,S8759167
C8481493381,S6088364
C7398868319,S2625122
C0346056050,S1973459
C8611519563,S0114669
C6588421798,S1031460
C2657726231,S2747553
C9622606558,S1593485
C7453243406,S6688776
C0268602583,S7441688
C0717081533,S0210785
C0264069424,S8153108
C3398001624,S8693906
C2409644691,S1728881
C5647973235,S2062847
C1622284137,S7796193
C0855477130,S6708554
C9434601763,S8082687
C4842915267,S6028024
C0282808584,S6579957
C2993845056,S4474821
C6103522553,S6579957
C6112318043,S1392076
C1730857922,S9500294
C6159514566,S7781768
C6365739143,S0376647
C5636424146,S5610343
C1010678683,S8099855
C3986461824,S7821434
C3194043391,S7441688
C7634679191,S5920239
C2110662027,S3252598
C5515488640,S0430701
C8029577576,S6109773
C7647027442,S4712806
C8992492735,S6088364
C8021785248,S3722816
C2528926642,S2747553
C8886374788,S7966330
C9069411379,S8759908
C8797822254,S9933108
C2143323817,S9629137
C2258214831,S5262380
C0923626932,S6409870
C9589897415,S6579957
C8923798626,S0430701
C7071101770,S6611031
C4508949347,S8693906
C5698218062,S2062847
C2858766216,S4350712
C6341896003,S8795628
C5764166611,S7636913
C7215083765,S8759908
C4737616691,S1351719
C0033539225,S7855053
C6109091967,S4063782
C3315795562,S4931889
C8458474220,S7501294
C0761336854,S7636913
C9071101621,S1664442
C0867729651,S0448164
C6785890170,S7420526
C2533615703,S7420526
C1808982967,S3201883
C9865809144,S5610343
C2995444864,S4128025
C3230520113,S4459452
C9654913999,S1485890
C1067765077,S9500294
C1960226010,S2666496
C3091023689,S4931889
C2030709660,S5158506
C3788366651,S7501294
C0579662948,S5744009
C1452223246,S5692945
C6369326121,S1973459
C8067066878,S5262380
C2207549536,S9047326
C3432188853,S3782995
C8928834783,S8094510
C8712931585,S1904861
C6915695944,S7917790
C8704160401,S5502062
C0432095326,S6688776
C0288177897,S6409870
C1884883524,S0575154
C7386050155,S4573506
C3818753642,S7747719
C7747076549,S9998037
C8261637062,S4580829
C7672093891,S7180984
C6308773751,S5659908
C7294143226,S4580829
C1303124405,S1570889
C6338970165,S7019261
C8356033172,S7966330
C2358666589,S3722816
C5041009760,S3380224
C4131657247,S6437789
C4440082734,S6708554
C9789499525,S8415756
C5982823195,S2499002
C9956508867,S8094510
C3307488716,S6109773
C1586564580,S1638406
C8900175595,S7441688
C9802630237,S1048044
C9478128182,S5661450
C9072629399,S5794392
C9111720028,S1638406
C7787580216,S7781768
C0988585967,S8094510
C7762407214,S6708554
C4318196366,S2627719
C9580185392,S7218161
C0482526166,S0697800
C4375775002,S3142773
C7463105206,S8785520
C7535772211,S4508997
C1883723914,S4573506
C8519473479,S7821434
C6759320923,S6849843
C0197987927,S5794392
C8566199188,S8795628
C6537531199,S0448164
C2716985364,S7390545
C9047419438,S2610311
C0471418405,S5262380
C7810769103,S6088364
C8281133857,S1252352
C5880946524,S2754116
C3677882227,S4459452
C3600824807,S3306483
C2069719295,S4392759
C1615724289,S1593485
C3485737091,S9500294
C7767812650,S4508997
C4861330336,S1252352
C4092036877,S7193420
C6454507460,S1079584
C8522420799,S7287344
C2186238772,S6918733
C9986222089,S7917790
C1350434065,S5469654
C6482027829,S6708554
C1132088309,S3324703
C0295779039,S5794392
C6073552127,S8693906
C0156345414,S8688920
C5535241726,S2499002
C6495556383,S6109773
C3978269616,S3380224
C1614647522,S1753345
C6427502940,S4350712
C6621307904,S0847889
C6147437504,S2619105
C6440514611,S9802156
C7723419962,S3306483
C9023837293,S5669150
C5583322191,S5469654
C6705982521,S3252598
C9835784876,S0343518
C0566481002,S8785520
C7133796710,S1904861
C3703815326,S2769305
C7322279944,S7917790
C7060793173,S3224812
C1184975267,S3306483
C1542514533,S2979576
C9581104455,S7855053
C5787066561,S9500294
C8560222591,S6983588
C7285388956,S2610311
C5227853653,S4128025
C8629224982,S2610311
C9495486074,S1973459
C1357787081,S9629137
C7069829800,S9934127
C4071942058,S2619105
C4868535527,S4128025
C3385815665,S9500294
C2130716452,S6163803
C5985022474,S1638406
C2265095132,S8153108
C9941962929,S5661450
C3982357379,S8573710
C5463023501,S2769305
C9424790684,S3429892
C2284046123,S8288871
C0549185878,S0664890
C2067437567,S0446096
C7750712330,S8785520
C0475457945,S4380511
C4708987789,S8688920
C5427803611,S4350712
C3995945972,S3157111
C5721856162,S0469425
C2137985169,S1994266
C9063759250,S0448164
C1406416426,S5158506
C3198585068,S6688776
C5353047536,S3722816
C9813714646,S1392076
C0587113773,S4535873
C4344310223,S1904861
C5010047826,S4380511
C7668958864,S6163803
C0327622111,S5843529
C8753220168,S6957173
C2933248658,S9292431
C4026646063,S5920239
C0230301932,S6409870
C2420164467,S6611031
C8730554806,S3805454
C0215179643,S0446096
C9245016005,S7855053
C1844512489,S1351719
C8062136881,S4392759
C0165225494,S2213679
C4765166338,S6849843
C4449758356,S3245191
C5638314881,S2062847
C9985454639,S2499002
C9735258414,S3157111
C3295760859,S7953646
C3491400210,S8573710
C2271635313,S8611717
C1826859698,S4931889
C6202382151,S6163803
C3967391102,S8288871
C5084276799,S4931889
C5844053808,S0664890
C7269367495,S7525465
C6747824753,S8415756
C6709747822,S5920239
C9269515800,S6957173
C4718021646,S8099855
C2691391625,S9998037
C2806004471,S1252352
C9137406279,S0198638
C1771461827,S5158506
C9760287865,S2213679
C9714111759,S7029918
C5054858394,S7501294
C9567625581,S4712806
C5769104056,S1252352
C6060132748,S0697800
C2657681435,S4063782
C9489457193,S6918733
C4947546596,S6957173
C2524941282,S4573506
C6627927574,S1031460
C6432074287,S7287344
C0442948587,S2166341
C4983808644,S0839359
C7429088341,S0477059
C9914476535,S8693906
C5420245888,S4216571
C8271841261,S2499002
C3599057859,S7218161
C8795850610,S6957173
C5577119344,S4128025
C6562568896,S5610343
C5101408100,S9500294
C9570829754,S1048044
C5906085245,S6409870
C2589287930,S7855053
C2579920275,S1987861
C4568634839,S2769305
C3507805396,S2298004
C2967088575,S0210785
C3956032329,S8693906
C0866286853,S1322708
C2667019841,S7998808
C9583992108,S1048044
C6477816896,S8611717
C0808472428,S4878182
C3663149164,S4842491
C7059297721,S2769305
C1131602799,S2062847
C8854699104,S0664890
C5667585882,S5262380
C4445640195,S7592991
C2890292043,S4931889
C6836323405,S5205261
C4732262904,S8785520
C8522840604,S2298004
C9648168004,S4712806
C2054019690,S0270241
C7425373190,S2625122
C8957266114,S1973459
C1296853158,S6665960
C1761018059,S7390545
C2730984550,S0446096
C7355718491,S8759167
C2846853653,S9934127
C3977999275,S7917790
C0806150331,S5502062
C0641822841,S5661450
C7466432381,S3252598
C1262269887,S0888907
C5085715255,S6406509
C2077502374,S6708554
C3320934237,S0477059
C1723462502,S3388851
C8200414286,S9013432
C2306824408,S0430701
C3053636795,S1392076
C0838672656,S0448164
C4804056425,S2298004
C9833213430,S1664442
C3616089135,S0664890
C4571358724,S0448164
C6103916119,S1685719
C5197732485,S6088364
C8578297473,S9164628
C2601596326,S1728881
C3708061549,S3324703
C4484075128,S7796193
C0793461908,S7966330
C8138102643,S0839359
C0108485778,S4668935
C8861292644,S1351951
C1055237524,S5794392
C4377069512,S8693906
C1088414127,S7135573
C2398166146,S6409870
C3384574073,S6163803
C4876725887,S4459452
C2723721793,S8795628
C3191970036,S7917790
C3039908728,S5661450
C9260247699,S5112938
C1170001686,S6708554
C5003314046,S7441688
C2368420476,S5815243
C3381438592,S2202109
C0262926405,S0477059
C7175434080,S7218161
C5677985624,S5669150
C4994539971,S2619105
C3270534609,S8693906
C1080604296,S7390545
C0364600278,S0839359
C7955751211,S2213421
C5614562502,S3906787
C1451100180,S7917790
C4888922807,S8153108
C0267399036,S7781768
C3981217828,S6639335
C0223389592,S5661450
C1824518374,S1915439
C8310570217,S3157111
C6307469063,S6088364
C8164682057,S6842553
C1448478217,S0430701
C8980546651,S1253918
C8152853237,S7592991
C2463211208,S2213679
C7723642565,S0270241
C2159619859,S0697800
C1486991209,S5112938
C2172357808,S6918733
C1801033305,S7636913
C2031866717,S5708649
C3871881650,S2619105
C9184918571,S9292431
C8665096545,S3010385
C3925591416,S1253918
C3328320495,S1915439
C9446603962,S7747719
C4601337834,S3805454
C0224389490,S4668935
C2647600968,S6842553
C7778187169,S2062847
C6080023339,S7193420
C0651335722,S5669150
C5195386056,S9047326
C3596174318,S8094510
C2057185657,S5669150
C6898970372,S6417009
C0571942309,S8415756
C5181218049,S1351951
C9194363156,S5669150
C9982505225,S8094510
C0878407642,S6109773
C9452211498,S1973459
C3838243344,S7525465
C8575716931,S5579887
C9174510972,S4508997
C0781479239,S0697800
C2801893786,S7781768
C2962367667,S1915439
C4754055296,S8573710
C9523227152,S1685719
C9587032380,S0446096
C8271042003,S4216571
C4203324720,S5112938
C2805688809,S3429892
C5354178116,S1570889
C6547123159,S3429892
C6001187507,S7019261
C2647706380,S9500294
C9223817903,S4668935
C1911963062,S9998037
C3218965043,S1322708
C8786346685,S5843529
C3030985469,S5843529
C0812278503,S5843529
C1004380700,S2865057
C0017373847,S8082687
C2334585686,S7636913
C4242341934,S8688920
C0261104073,S4216571
